,twitterId,text,label
11160,1.2724460315701207e+18,"Buenos días.

La mayoría de territorios de nuestro país se encuentra ya en la #Fase3 del Plan de desescalada y Galicia estrena #NuevaNormalidad. 

ℹ️Consulta las actividades permitidas en cada fase y actúa con responsabilidad  https://t.co/Sq1cDtUG1b

#NoLoTiresPorLaBorda https://t.co/YnnzCfYeJ4",0
11161,1.2830007722219643e+18,"  Firmamos hoy el acuerdo en apoyo al sector turístico y hostelero de Sevilla afectado por la pandemia.

  Consenso, acuerdo y diálogo. Hoy no hay lugar para la crítica, sino para ayudar a los afectados. El interés de los sevillanos está por encima de los intereses partidistas. https://t.co/ROQ3hZyNY3",0
11162,1.2750732041475482e+18,"Anuncios al descanso de la Real Sociedad - Real Madrid:

- Casa de apuestas
- Coche 
- Casa de apuestas
- Casa de apuestas
- Coche
- Casa de apuestas
- Coche
- Casa de apuestas

La ludopatía es otra pandemia. Esta lacra social está destrozando barrios obreros.",0
11164,1.2764295970185994e+18,"Desvelada la Enésima mentira del Gobierno. Han perdido la vergüenza y nos mienten en la cara de manera continua.Sanidad afirma que ""existen otras herramientas, además del estado de alarma, para decretar el confinamiento"" https://t.co/qRsBINrkt9 @populares",2
11165,1.366525038850105e+18,Me gusta mucho esta metáfora: de cómo la desigualdad desnuda a la meritocracia. Gracias @IMaciasAymar https://t.co/IGtzluFgha,0
11167,1.2772519095907e+18,"Decimos #Cogobernanza , pero es una expresión redundante cuando en realidad hablamos de GOBERNANZA : una nueva forma de hacer política. 

Pero qué significa #Gobernanza   
Lo explica bien ⁦@tinamonge⁩ en este artículo.  https://t.co/uWPu6iapem",0
11169,1.2746796758690693e+18,"  ‍  Con el pacto por la reconstrucción gana el empleo en Castilla y León.

✅ Apostamos por un nuevo Plan de Promoción Industrial en el marco del Diálogo Social y ayudas para mejorar la liquidez de pymes y autónomos.

#ReconstruirCyL https://t.co/3JneCyCG3G",0
11170,1.2775314194477875e+18," @arantxa_tapia: ""Como en el mus, la partida en #innovación se juega 'a grande' y 'a chica' pero, sobre todo, se juega en colaboración. Nuestro reto es llegar a todas y cada una de las empresas vascas. Por eso proponemos este #Acuerdo por la Innovación"". #EuskadiZutik #Saldremos https://t.co/937tsWUvwC",0
11171,1.2717534059676017e+18,".@JLAceves :""El PSOE de #Segovia exige un nuevo Hospital y rechazamos la ampliación modular del actual como solución definitiva"". #SOSSanidadPública https://t.co/Gj0ufpVFII https://t.co/oJTWJjMgxu",0
11173,1.438597727865221e+18,"En Ibiza @abeltran_ana y @VicenteBetoret explican como se abarata el precio de la 💡:

✅Usar derechos de CO2 para reducir la factura. 
✅Traspasar a los PGE los costes no energeticos. 
✅Suprimir el impuesto sobre el valor de la producción eléctrica. 
✅IVA reducido al 10%. https://t.co/85F7DHJmHM",0
11174,1.274861863189254e+18,"Con esto del #EstadoDeAlarma se había quedado olividado, ¿puede ya contar Ábalos lo que pasó con Delcy y las 40 maletas?
Pero esta vez sin mentir...",1
11177,1.2724755546929562e+18,"IV Mesa Redonda **EUTANASIA, ataque a la vida**, organizada por Vox Córdoba. ⤵

https://t.co/uHWYBdZXay

¡Enhorabuena #voxcordoba y a todos los participantes!",0
11178,1.271397902653567e+18,Italia un ejemplo de democracia y respeto separación poderes . No puede decirse lo mismo de España en donde la fiscalía es un ministerio más del Gobierno . https://t.co/i81Ya6yq2y,1
11179,1.2771340068957512e+18," Las ayudas para los #autónomos se prolongan hasta el 30 de septiembre

✅ Habrá ayuda para los autónomos de temporada

 En Soria se han beneficiado  2.700 autónomos con un total  de 1,4 millón €, más 2,7 millones de € de exención de Seguridad Social
 https://t.co/ew9A7W4aIk https://t.co/RGtVls8t24",0
11182,1.2710692346475192e+18,"Mañana, reunión de Ministros de Sanidad de la UE para  

Abordar la respuesta que estamos dando a nivel europeo frente al #COVID19.

Adoptar decisiones respecto a la estrategia comunitaria para poder alcanzar una vacuna frente al virus.

 ️ @salvadorilla https://t.co/GFqnjdoFVb",0
11183,1.2729616068934164e+18,"  Mientras los populistas estén en La Moncloa, nadie querrá invertir en España.
  6️⃣7️⃣9️⃣4️⃣ compañías de la industria manufacturera han cerrado desde que llegó Sánchez.
  @Lroldansu ""Esto es preocupante y no se solucionará con populismo. Necesitamos #PolíticaÚtil"" #ActualidadCs https://t.co/PkQiHWGJ82",2
11184,1.277500504273191e+18,"Cinco razones por las que el Acuerdo comercial UE-Mercosur perjudica al clima y la biodiversidad

No dejes de leer este artículo de @yagomartinezalv y @sapitoenred, de @ecologistas    https://t.co/C9jEcaoBpv",0
11186,1.272895787941462e+18,"  #EnDirecto @JoseMariaMazon, del Grupo Parlamentario Mixto por el @prcantabria, defiende la #PnL sobre el Estatuto de Consumidores Electrointensivos para garantizar la competitividad de las industrias afectadas. 

  Texto: https://t.co/kocwT8PvPr https://t.co/7aEePiC3mJ",0
11190,1.233736433506095e+18," @abalosmeco: Que no nos quiten la pasión. Estamos para actuar y somos protagonistas. Cada vez que ha habido que modernizar este país ha estado el #PSOE. Lo haremos con valor, audacia, compromiso y diálogo.

#Huelva https://t.co/93e95ViNlU",0
11194,1.2807818679737385e+18,"Coronavirus | Sanitarios de #AMariña “Todos los sanitarios hemos leído muchísimo sobre contagios y virus en los últimos meses, y en ningún lugar aparece que una medida eficaz sea un confinamiento de cinco días”   https://t.co/GcCYDiJFNg",0
11196,1.2710767322595e+18,"La #Solidaridad entre los Estados miembros de la #UE no se ha reducido a la entrega de suministros médicos y promesas de apoyo financiero, ya que la sociedad civil europea también se ha mostrado solidaria durante la crisis del #coronavirus...

Más⤵️
https://t.co/SK06D8AoCA",0
11197,1.2715680603365417e+18,"El @GPPopular dice que las ayudas al vino @mapagob  no atienden las especificidades autonómicas @Milamarcos @mapaniagua @DiezMoneo @JsPostigo @CarmenGGuinda @MoroMjesus @AliciaGarcia_Av @MartaGlezVzqz @JAngelVillalon @educarazo @tcabcas 
 https://t.co/mNvZNxqIxY",0
11198,1.27153776557081e+18,"LoGrupo en pleno se lanza a una campaña contra la libertad política.
¡Qué pavor tienen a que también en Galicia, la voz de la disidencia se alce! https://t.co/JKS0GkDnHG",2
11199,1.2780307892304325e+18,"La ultraderecha vuelve a insultar a la democracia mintiendo descaradamente en sede parlamentaria sobre las residencias de mayores.

Frente a sus argumentarios y consignas, datos y documentos oficiales  
https://t.co/w1uJDiruuj",2
11207,1.2779165528478188e+18,"   Desde PP+Cs proponemos exenciones de impuestos, bonos de consumo y asesoramiento al sector del turismo y la hostelería

  @josem_gil3 ""Tenemos que lograr que la Administración se convierta en su aliado en vez del enemigo con el que luchar cada día"" #UnPlanParaElfuturo https://t.co/BB57neFzh8",0
11209,1.341043885087322e+18,"dicen lo que quieren, y los del otro lado (que son muchos) callan por prudencia. Lo mismo ha pasado con los actores. Y como los progres hablan y los otros callan, muchos concluyen que ""la cultura es de izquierdas,"" retroalimentando perversamente el sistema de incentivos.",2
11211,1.2711538185170166e+18,"▶️ Réplica de @MoroMjesus en la Comisión Constitucional del @Congreso_es

#Comisiones #XIVLegislatura @populares https://t.co/QG8tHv33d4",0
11213,1.285942865936474e+18,"Maldito machismo, maldito negacionismo. https://t.co/sOzVKLsmlR",0
11216,1.2713898691730924e+18,"""Soluciones - Erantzunak""

Lema de campaña y cartel electoral de los Socialistas Vascos para las elecciones del #12J

#IdoiaSoluciones
#IdoiaLehendakari https://t.co/U3qxq2f4ER",0
11217,1.2720760667404902e+18,"La construcción de una mentira: del #11M al #8M, por @estherpalomera en @eldiarioes https://t.co/1oYOfdxHpJ https://t.co/biN5DFsGtf",0
11218,1.2968052947276718e+18,"Vaya por Dios!!el pobre Sánchez pierde 3 días de vacaciones!!
Me apesta el victimismo de Sánchez e Iglesias!! https://t.co/sQSNl85thz",2
11219,1.2740090034634547e+18,"Cuando alguien te diga que no puedes....dile como puedes hacerlo!!
Ese cara a cara en vuestro nombre contra #Marlaska !!
Orgullosa de representaros y dar la cara en Interior!! https://t.co/wWxP19JGuo",0
11220,1.218479444546986e+18,"No es libertad educativa. Es integrismo, machismo y homofobia. 

Un terraplanista no tiene derecho a que su hijo se ausente de clase de geografía.   Ni un creacionista o un fundamentalista a evitar que su hija estudie a Darwin. 
Preocupante deriva reaccionaria. 
#PINParental https://t.co/IT2rwWZxWI",2
11222,1.2768322965622415e+18,"Más de 1.000 hogares de la provincia de #CiudadReal recibieron ayer el #IngresoMinimoVital, casi 3.000 hogares en toda Castilla-La Mancha donde viven 10.388 personas, de las que más de la mitad son menores de edad. 

#ElIngresoMasDigno https://t.co/amwvAOW0zy",0
11223,1.2709822560274678e+18,¿Sabéis lo que tampoco hay en El Señor de los Anillos? Exacto. Tortillas de patata sin cebolla.,0
11224,1.2713314931478036e+18,Estos son los patriotas que se preocupan por todos los españoles... https://t.co/LBcJNG2drh,1
11227,1.398259946907738e+18,Pues parece que echar la tarde ayer interrogando a las cloacas ha servido para algo. Bien. https://t.co/fRvBfSmFlf,2
11228,1.2323428952624128e+18,"  @Santi_ABASCAL ""El totalitarismo progre ya no distingue entre lo público y lo privado"". https://t.co/ri1cSiVAnG",2
11230,1.2769561391717786e+18,"Lo grave es que estos miserables de Bildu ,que se alegraban cuando eta mataba , tenga la desfachatez, la hipocresía y la caradura de ir a un acto de homenaje a las víctimas del terrorismo. https://t.co/qir9T3ISAS",2
11233,1.2816590436317637e+18,"Peche de campaña do @PSdeG no parque de Castrelos en Vigo. Serán fermoso, socialismo en vena: @NoeliaOteroLago @carmelasilva @abelcaballero @abalosmeco e por suposto, @G_Caballero_M a esperanza do cambio. Vota o domingo, #FainoPorGalicia #FainoPorTi https://t.co/M1aVKH4xfR",0
11234,1.2812697836238807e+18,Vergonzosa la campaña de periodistas serviles afines a la Casa Real para intentar tapar las vergüenzas financieras y otros latrocinios de la monarquía creando un falso caso Dina contra Pablo Iglesias.,2
11235,1.2326046631213998e+18,"Sánchez inaugura la mesa de despiece de la soberanía nacional, solidaridad interterritorial e igualdad entre españoles. Y sienta a ministros no por sus competencias sino por apellidos. Lleva al de Sanidad para negociar el virus independentista, en vez de ocuparse del coronavirus. https://t.co/87VzWbdHqK",1
11236,1.28414350119893e+18,@abelcaballero desconvoca la junta de gobierno extraordinaria y urgente de @fempcomunica en la que quería aprobar un documento pactado POR ÉL CON HACIENDA para permitirles expropiar a los ayuntamientos sus ahorros. Desde @populares exigimos explicaciones urgentes. @Jorge_Azcon,0
11237,1.271451732552409e+18,"  Constituido el grupo de trabajo para actualizar el Plan de Apoyo a Pymes y dotarlo de ficha financiera

✅ El Consejo de Apoyo al Emprendimiento, Trabajo Autónomo y Pymes retoma la actividad con @gusantanamartel como presidente

Más información en   https://t.co/nQ4PALzdQV https://t.co/WzNymdjN21",0
11240,1.2709604669788365e+18,"El Gobierno urge a Alcoa a que aporte una solución para San Cibrao o ""deje paso"" a otras empresas https://t.co/Kibv9INNs7",0
11241,1.2331227202395095e+18,"Esta entrevista a Almudena Domenech, responsable de @EFEnoticias en Reino Unido, referencia de información sobre el Brexit y el peligro de los populismos para las democracias occidentales. Una mujer española en el centro de la actualidad política. Bravo!! https://t.co/k2AKxWVHFk",0
11243,1.4099528547696394e+18,"@_infoLibre @quiquepeinado Siempre es importante cuidarse, pero reconocerlo es un paso que puede ayudar a mucha gente. Gracias, @quiquepeinado, por recordar que se puede parar, por reivindicar el 'derecho a petar' y a cuidarnos. Biquiños 😘",0
11245,1.2738790321243136e+18,"Los 16.000 millones del Fondo Covid es un dinero que se le da a las CCAA. No es un fondo ordinario... es extraordinario. No hay que devolverlo.

El criterio de reparto se fijará en función de quien más haya sufrido la pandemia.

 ️@gomezdcelis
  @canalsur

#NadieSeQuedaAtrás https://t.co/X5m4mBIJFg",0
11246,1.288853873470382e+18,"Horrible.
Esto es lo que hay que denunciar y frenar, no las estupides del feminismo pijoprogre de occidente. https://t.co/tUaIDW2N01",2
11248,1.273676014099542e+18,"➡️ Abengózar adelanta que el Gobierno de @garciapage firmará un pacto con las diputaciones provinciales.

  El “primer punto” irá dirigido a exigir que los ayuntamientos utilicen el superávit.

    https://t.co/xO27cg3avv",0
11250,1.2711008792072684e+18,"Vean Uds. el vídeo. Habla por sí solo.

Acusar a España de retener presos políticos es aceptable. Acusar de golpistas a quienes han sido condenados por ello es retirado del diario de sesiones.

Muy bien @PSOE para esto habéis quedado... vergonzoso. https://t.co/2ZHDUQkcVu",2
11251,1.2771497382661775e+18," ‍  ¡Feliz #DíadelOrgulloLGTBI!
   Hoy y siempre, Cs seguirá defendiendo la libertad y la igualdad de las personas, sin importar su orientación o su identidad sexual.
  Ama a quien quieras. Siéntete como quieras. #SiénteteLibre
❤      https://t.co/FibuS7mSiU",0
11254,1.2325741348378255e+18,"  @MertxeAizpurua retrata a los pro-franquistas de VOX y su discurso de odio anclado en el pasado.

‼️«Es lo único que saben hacer. Les molesta la existencia del pueblo vasco, del pueblo catalán, la diversidad y los avances sociales».

✊ Seguiremos apostando por las soluciones. https://t.co/Ct3wPpSdcR",2
11257,1.2709945687214367e+18," ""Ha acabado la época en la que se podía utilizar la inviolabilidad real para impedir toda discusión sobre cuestiones que involucrasen a la monarquía""

Entrevista a @G_Pisarello després que la Fiscalia hagi decidit investigar a Joan Carles I per corrupció
https://t.co/UMgfLc5gRt https://t.co/41M6K6Ntbu",0
11259,1.2743263833054822e+18,"""Si algo podemos aprender de esta pandemia es que la justicia social y medioambiental es la única alternativa al sistema neoliberal, que nos había arrojado a una voraz competencia de todos contra todos, y de todos contra la naturaleza""

✍️ @Ismael_CortesG

https://t.co/tHiLVm1KzJ",0
11260,1.4636598435800146e+18,¡Hola #Honduras! la @FDisenso y @vox_es tambien estamos aquí para asegurarnos que estos no cuenten mentiras. https://t.co/SJUSPhdQvk,2
11261,1.2761147549023846e+18,"Una proposición no de ley (PNL) es una iniciativa parlamentaria por la cual la Cámara expresa su posición sobre una determinada cuestión o insta al gobierno a seguir una política determinada o a realizar alguna actuación, cómo sería la #RegularizacionYa de las personas migrantes https://t.co/vQQThqM06i",0
11262,1.275724176872145e+18,"Se puede estar de acuerdo con el Gobierno en ALGO  En esto, sí   https://t.co/5u3krA3knW",0
11264,1.279107294849106e+18,"Lo importante de la Com. de Reconstrucción son los contenidos. En Derechos Sociales hemos acordado:

✅Desarrollar el ingreso mínimo vital
✅Lucha contra la brecha salarial y las violencias machistas
✅Regular los alquileres
✅Dependencia y sistema de cuidados
✅Educación pública https://t.co/68TUjhndXu",0
11265,1.273958395742208e+18,"‼️ Buenas noticias para la #agricultura‼️ El @Europarl_ES ha aprobado hoy ayudas directas dentro del FEADER:

 7.000€ por agricultor/a
 50.000€ por PYME agroalimentaria

Las CCAA deben ponerlas en marcha cuanto antes.

 ️@ClaraAguilera7 nos lo cuenta
 ️https://t.co/SmO6dwe6Ob https://t.co/vfxt1qtoCu",0
11266,1.252625086387032e+18,"La decisión del Gobierno Central es de Juzgado de Guardia, los niños sin mascarillas a los Super, tiendas y farmacias.
Si en la casa existen personas de riesgo, todos tranquilos hay camas de sobra en las U. C. I.

Esto es aberrante. https://t.co/keMtJ5t0gK",1
11269,1.3210165363798548e+18,"Tras el duro golpe de la pandemia podemos replegarnos en la austeridad o salir adelante con energía. Los #PGE2021 eligen el segundo camino. Con la mayor inversión social de nuestra historia, 239.765 M€, reflejan nuestro firme compromiso con el presente y futuro de la ciudadanía. https://t.co/nbHIqt3nOZ",0
11271,1.3370119917482107e+18,Gracias @_infoLibre por el espacio. https://t.co/MFgS97YRsX,0
11278,1.472109017451438e+18,"🔴🔴🔴Atención a esto. Desvío de dinero público que presuntamente salpica a la socialista que atacó a  @IdiazAyuso en la @asambleamadrid.

“El líder de UGT de Madrid denuncia a la Policía una posible trama interna de corrupción con dinero del Fogasa”https://t.co/hNQBEizVaf",0
11279,1.2732293977394258e+18,"  El @PSOE ha instado al GOBIERNO a iniciar la tramitación de una Ley q trasponga la Directiva Europea sobre protección de denunciantes y alertadores de casos de #corrupción, previo proceso de participación y deliberación con entidades y expertos. 

https://t.co/xjh6ZMtPHk https://t.co/CPY4TwJkII",0
11281,1.314176683285545e+18,"Todos los que han sufrido un daño real, efectivo y evaluable por el confinamiento ilegal de Madrid tienen derecho según la Ley a reclamar de este Gobierno ilegítimo la justa reparación.

Animamos a todos los perjudicados a reclamar. 

No tenemos ningún deber de soportar su maldad https://t.co/TsibfgIf06",2
11282,1.2728857837420913e+18,Hoy le he preguntado al Secretario de Estado UE cuál es la previsión. ¿Van a hacer público cuanto antes el Plan de Reforma que nos va a pedir Europa o van a guardarlo hasta amarrar presupuestos? Esta cuestión es clave https://t.co/XwbJQblFk3,0
11285,1.277163007634813e+18,"Otra agresión en el País Vasco. Esta vez a Alvise Pérez. Un abrazo a Alvise y mi desprecio a la gentuza. No, no me refiero a los agresores; para esos, el código penal. Me refiero a los disculpadores y jaleadores. https://t.co/eyNTLJmEYd",2
11286,1.2729359714708767e+18,"El Gobierno defiende y respeta todas las competencias de las CC.AA. Estas se han conservado íntegramente durante el estado de alarma. La relación del Ejecutivo con todos los territorios es de cooperación, coordinación y diálogo. #SesiónDeControl https://t.co/cfv6Ic7mh5",0
11287,1.2732075886378803e+18,"⚠️¡La crisis del #COVID19 nos ha llevado a una emergencia educativa!
 @martamartirio ""Mientras la mayoría pensamos en esto, el Gobierno nos trae una ley llena de sesgos ideológicos"" #Pleno 
‼️ Es una irresponsabilidad que quieran imponer una reforma en estos momentos. https://t.co/1DQ0KZ8DH0",1
11289,1.233146670197678e+18," @mjosecatala: Qué triste es escuchar a ERC: “Le tomaremos el pulso cada mes a la mesa de la humillación”.

Esperamos luz y taquígrafos en todos los acuerdos que adopte Sánchez en esa mesa, de la cual hemos pedido las actas ya que no se celebra en las Cámaras, sino de tapadillo. https://t.co/3qX7dcyPoB",2
11290,1.2721868078416773e+18,"No hay rastro de irregularidades en la gestión de ⁦@LauraBorras⁩ , según la Sindicatura de Cuentas - Diario16. https://t.co/5NDTgTGmje",0
11291,1.2326390425142477e+18,"  Ayer instamos al Gobierno a promover la modificación de la Ley de aguas canarias para asumir la extensión total de las aguas del archipiélago canario delimitando el alcance de éstas, además de apoyar la defensa de los derechos del pueblo saharaui. 
https://t.co/xWuAoffSzp",0
11292,1.272181365690241e+18,Twitter pone en órbita a Pedro Duque por prestarse a una foto de vergüenza ajena https://t.co/KoWNOD6lx9 vía @Periodistadigit,2
11293,1.2765741464161403e+18,".@MaddalenIriarte: «Urkullu no ha aprendido nada. Porque no quiere aprender. Queremos una lehendakari que escuche a la gente, que la entienda y que sepa llegar a acuerdos».

Quieren que creamos que no hay alternativa, pero EH Bildu es la alternativa ✅ 

#PREST
#MereziDuzunHerria https://t.co/FlDvYxcMgZ",0
11295,1.2755270477256622e+18,Disfrutad del capítulo. Y esta vez me voy a anticipar: gracias a todo@s por vuestro apoyo. Siempre en el corazón. Y recordad: honor y reputación. Siempre. #MdT4Final,0
11297,1.2863440446422835e+18,#Dina ¡Noticia bomba! El juez redactará una exposición razonada...pero no dirigida a la Sala II del Supremo para imputar a Pablo Iglesias sino para archivar el caso Dina. C'EST FINI. https://t.co/z0dG31CZ52,0
11301,1.3744282120134085e+18,"Si hubiera trabajado el tema, y escuchado mi video…. Dos de los partidos que apoyan a Lukashenko, se definen claramente como “socialdemócratas”.   Gracias. El resto social-comunistas. 

A ver si ya hemos descubierto el payaso en esta conversación. https://t.co/MHMxbCAlF0 https://t.co/NMLFRhmbHp",1
11302,1.2713705301223383e+18,"Noticia importante y que hace justicia con @conJoseMFranco 
La jueza archiva la investigación del 8M. https://t.co/ZcWZjed9xW Me alegro de esta decisión y además a algunos se les complica su estrategia.",0
11304,1.2742530947890053e+18,"La opinión de los antropólogos de Baleares es respetable, pero en absoluto la comparto. La misión evangelizadora de Serra y el legado de las misiones americanas es una ingente obra humana. Es el único no norteamericano con estatua en el Capitolio EEUU. Orgullo, no vergüenza. https://t.co/7R7NVvE7vk",0
11306,1.2765711329514373e+18,"[        ] Hay mucho de decir una cosa y luego caminar en la dirección contraria. 

 Es el caso del caso del proyecto de extracción de gas en Subijana. Que es completamente contrario a las políticas ambientales que deben hacerse para luchar contra el cambio climático. https://t.co/CLmvZZrr0V",0
11307,1.284147475247444e+18,"El Tribunal Superior de Justicia de Murcia archiva el recurso de Isabel Celaá contra el pin parental de VOX    

Seguiremos luchando por el derecho de los padres a elegir la educación de sus hijos frente a las imposiciones de los progres    

https://t.co/iMZxMmIyjy",0
11313,1.2779729965025976e+18," ️‍  En el Pleno de hoy hemos aprobado una moción de Compromís Per Elx con una enmienda del PSOE Elx con motivo del Día Internacional del Orgullo LGTB+ Seguiremos visibilizando la bandera de la libertad porque «cuanto más quieran callar la igualdad, más resonará en el Ayuntamiento» https://t.co/EdH72PY6pV",0
11315,1.2809868140948275e+18,"""Uno de cada cuatro españoles está en riesgo de pobreza o exclusión"" significa, en nuestro lenguaje, que una de cada cuatro personas es pobre en España. 
De ellas, 3 MILLONES más o menos (según quién da la cifra) son niños y niñas.
Es terrible, terrible.
https://t.co/WSBATehc4r",0
11317,1.2786433825003684e+18,"Atención‼️ Aprobada nuestra enmienda en el Congreso presentada por @isabanes  para eliminar todos los programas de extracción de hidrocarburos, incluido Armentia-2
Se reconoce y afirma que “en la sociedad post-covid no hay sitio para la extracción de gas” 
https://t.co/EdExHCWCW5",0
11318,1.232432541828649e+18,"¡El sector agrario vive una situación límite! La agricultura y la ganadería necesitan soluciones con urgencia, no más problemas.

El Gobierno de Sánchez e Iglesias debe valorar el impacto negativo que las iniciativas de otros ministerios pueden tener sobre este #sectorestratégico https://t.co/YAIE7tt3V3",0
11319,1.2812357650501632e+18,"Hoy el Presidente @sanchezcastejon y el Ministro @astro_duque han presentado el Plan de Choque para la Ciencia y la Innovación.

✅ 1.056 millones en ayudas directas para I+D+I.
✅ 508 millones en créditos.

Sin ciencia no hay futuro.

#CienciaParaElFuturo",0
11322,1.2714861193104302e+18,Mario Garcés era Vocal Asesor del presidente Aznar cuando el Gobierno de España decidió participar en una invasión de Iraq que ha dejado 200.000 civiles muertos y tres millones de desplazados. https://t.co/ElqkxIvcvm,0
11323,1.2725041132767803e+18,Dignidad frente al blanqueamiento de proetarras.Desde @VOX_Congreso @vox_es  actuamos con coherencia. https://t.co/zUXyQwBb9I,0
11325,1.2714157250859008e+18,"La reactivación de Madrid está en marcha y la cultura es elemento indispensable para ello. 

Acudimos con SSMM Los Reyes a visitar @mataderomadrid, que abre este lunes. 

Después, encuentro con artistas de todos los campos para estudiar la salidas del sector. 

Seguimos Madrid   https://t.co/NkRMVZkgut",0
11326,1.2739915604394394e+18,"Hoy es uno de esos días en los que te das cuenta de que la prensa en España no se preocupa de la información, sino de su militancia política.

No son medios de comunicación, son agentes de manipulación política.

HILO    https://t.co/T09hSn7v9h",2
11327,1.2811700912043704e+18,"Solo desde el nerviosismo más absoluto de determinadas élites se puede entender cómo operan algunas de sus cloacas informativas. En este vídeo el vicepresidente @PabloIglesias defiende la libertad de expresión (1/2)  
https://t.co/RJOuGe1MLd",2
11330,1.2717774831474156e+18,"Es la historia de una infamia que aprendió del uso de tragedias como los atentados del 11M para perfeccionar su vileza. No hay ""caso 8M"",nunca lo hubo pero sí caso masacre de ancianos.Mi artículo
-
Desmontado el ""caso 8M"",no la fábrica de bulos
https://t.co/8kMoQM0Unh @eldiarioes",2
11331,1.3816917188153426e+18,No sé sin es por sectarismo o incapacidad. https://t.co/u4om6fPTQz,2
11332,1.2780578353776271e+18,"Pese a los votos en contra de PSOE y Podemos, sale adelante la propuesta de @CiudadanosCs de bajar el IVA de mascarillas, geles y guantes al 4%

Recordar que hace unos días votaron en contra de medidas #StopCorrupción ‍♂️

Y se hacen llamar ""partidos regeneradores y del pueblo"" ‍♂️ https://t.co/P9TLoU1r39",0
11333,1.2728173580259615e+18,"¡El presidente de México, López Obrador, descubre la solución contra el #coronavirus!

""Lo mejor es no enfermarnos. Así enfrentamos esta pandemia""

¿Cómo no se nos habrá ocurrido antes, AMLO?

Remedios socialistas. https://t.co/YCDi82dZik",1
11337,1.271447678690476e+18,"  ‍♂️ Las piscinas públicas de la @ComunidadMadrid abrirán el  próximo 1 de julio junto a las de @MADRID

  Es momento de volver a la normalidad, ¡pero no de bajar la guardia! Las medidas sanitarias siguen siendo necesarias.
   Lo anunció ayer @ignacioaguado
https://t.co/2PNt5Vggg4 https://t.co/lJCTVL0LbB",0
11344,1.273008593579782e+18,Los chinos dicen que la cepa del nuevo brote del virus está en los salmones que llegan de Europa. Será o no será cierto. Yo no puedo verificarlo. Pero sí sé que si ustedes vieran en qué condiciones de higiene se crían los salmones de piscifactoría no volverían a probarlos.,0
11348,1.272952576284205e+18,"Sin derechos para las personas LGTBI no hay derechos humanos, y debemos seguir alzando la voz para que los haya en cada rincón del mundo. Las vidas LGTBI importan  ️‍ . Que la tierra te sea leve Sarah.  https://t.co/yezRqpuq6c https://t.co/YV4bfA32xg",0
11350,1.2729098761472246e+18,"Los ayuntamientos tienen un papel principal en la salida de esta crisis. Deben dar la primera respuesta a los ciudadanos y para eso necesitan utilizar sus remanentes y eliminar la regla de gasto. El dinero no puede estar en los bancos, tiene que estar para ayudar a la ciudadanía. https://t.co/soU4I4KtB6",0
11351,1.271488223626363e+18,"Aún queda mucho camino por recorrer, como sociedad, para que las personas LGTBI puedan vivir sin miedo a la discriminación. Desde la política también hay mucho trabajo por hacer, y tenemos el firme compromiso de seguir avanzando. https://t.co/PAK9SXK3zY https://t.co/H4y39QtYp8",0
11352,1.272462531907502e+18,"En Extremadura, 8875 pymes y autónomos han accedido al aval del ICO con un importe de 752 millones de euros. La liquidez de las empresas ha sido una prioridad para el Gobierno de España. Nadie atrás en esta crisis.
#Extremadura
#nadiesequedaatras https://t.co/e2MtywLG2V",0
11353,1.2710314081909924e+18,"‼️ Al nacionalismo le repele todo lo que huela a progreso y a la Unión Europea. 
  @PauCambroneroCs ""Señores del BNG, esta norma protege los derechos de todos los españoles y su seguridad"" #Pleno https://t.co/T7xx9m48fJ",0
11356,1.272569690443993e+18,"▶️ Intervención de @vejer_ortiz durante la comparecencia del Presidente del CEDDAR en el @Congreso_Es:

#Comisiones #XIVLegislatura @populares https://t.co/3rPTjGUyHG",0
11359,1.27328907628476e+18,Nuestro país necesita una educación moderna y avanzada y este Proyecto de Ley sienta las bases para una profunda remodelación del sistema educativo que lo adecúe a los tiempos que vivimos. Seguiremos trabajando para incorporar mejoras al texto. https://t.co/qvi9kkqMQi,0
11361,1.196769584864473e+18,"La #SentenciaERE es demoledora para el PSOE: 19 cargos condenados, entre ellos sus expresidentes Chaves y Griñán, por saquear cientos de millones de los andaluces. ¿Sánchez o alguien del PSOE asumirá responsabilidades políticas o la corrupción solo es intolerable si es de otros? https://t.co/ApobZ4JCL9",1
11362,1.2805690697799803e+18,"Debería pensar en las familias de los más de 40.000 fallecidos, en los miles de sanitarios que se han jugado la vida, en millones de españoles inquietos por su futuro. Y dejar de hacer el idiota. Porque eso es hacer el idiota, y no creo que lo sea la verdad. https://t.co/iP0Mx50R2x",2
11364,1.2329714559583068e+18," ️@mjmonteroc: Es un Gobierno que trabaja con un objetivo: 

Hacer compatibles la recuperación del estado social, del Estado del Bienestar, la defensa de las clases medias y trabajadoras de este país, con los avances en la reducción del déficit y la deuda pública.

#SendaDeFuturo https://t.co/4NDS5sZJNl",0
11368,1.27294657480149e+18,.@eajpnv demanda al Gobierno que garantice la mano de obra para la vendimia de Rioja Alavesa y de txakoli. Juan Carlos Medina pide al Ministro de Agricultura ampliar hasta fin de año las medidas especiales para la recolección en las explotaciones agrarias https://t.co/LymPi2Q8sW https://t.co/daBJjEYpst,0
